date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:53:38	24872/24872	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom1.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom1.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce.html)
15:53:39	38059/38059	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom2.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom2.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce.html)
15:53:40	25975/25975	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom3.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom3.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce.html)
15:53:40	16984/16984	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom4.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom4.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce.html)
15:53:40	15593/15593	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom5.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom5.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce.html)
15:53:41	11577/11577	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom6.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom6.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce.html)
15:53:42	11782/11782	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom7.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom7.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce.html)
15:53:43	19377/19377	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom8.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom8.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce.html)
15:53:44	14254/14254	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom9.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom9.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce.html)
15:53:45	13834/13834	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom10.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom10.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce.html)
15:53:45	27182/27182	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom11.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom11.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce.html)
15:53:46	18399/18399	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom12.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ecom12.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce.html)
15:53:46	9088/9088	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/esingle1.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/esingle1.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce-single.html)
15:53:48	9219/9219	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/esingle2.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/esingle2.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce-single.html)
15:53:49	18291/18291	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/esingle3.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/esingle3.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce-single.html)
15:53:49	13159/13159	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/esingle4.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/esingle4.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce-single.html)
15:53:50	46077/46077	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/esingle5.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/esingle5.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce-single.html)
15:53:50	4954/4954	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/testi4.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/testi4.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce-single.html)
15:53:51	6476/6476	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/cart1.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/cart1.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce-cart.html)
15:53:52	7535/7535	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/cart2.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/cart2.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce-cart.html)
15:53:53	11349/11349	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/cart3.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/cart3.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/ecommerce-cart.html)
